Page url	Visitors	Pageviews	Bounce rate	Time on Page
/data/assemblies/GCA_006247105_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCF_001890905_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	3s
/data/assemblies/GCF_964026465_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	100%	-
/data/organisms/520	1	1	-	1s
/data/assemblies/GCF_000008445_1	1	1	-	12s
/data/assemblies/GCF_002252535_1	1	1	100%	-
/data/assemblies/GCA_021653915_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	48s
/data/assemblies/GCA_016904835_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	1	1	-	36s
/data/assemblies/GCA_000003225_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_903995435_1	1	1	-	6s
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-2	1	1	100%	-
/data/assemblies/GCA_001430945_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	1m 03s
/data/assemblies/GCF_904848185_1	1	1	-	5s
/data/assemblies/GCA_000256705_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	-
/data/assemblies/GCF_001963095_1	1	1	-	-
/data/assemblies/GCA_001430945_1	1	1	-	27s
/data/organisms/5811	1	2	-	6s
/data/assemblies/GCA_027944975_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	8m 13s
/data/organisms/319629	1	1	-	40s
/data/priority-pathogens/mpox	1	5	-	1m 02s
/data/assemblies/GCA_900184105_1	1	1	-	-
/data/assemblies/GCA_000143045_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	3s
/data/assemblies/GCA_000256705_2	1	1	-	3s
/data/organisms/5059	1	1	-	4m 32s
/data/organisms/5722	1	1	-	2s
/data/organisms/46125	1	3	-	5s
/data/organisms/2761623	1	1	100%	-
/data/organisms/760013	1	1	-	8s
/data/organisms/5478	1	1	-	1m 42s
/data/organisms/746128	1	1	-	3s
/data/organisms/5827	1	3	-	2s
/data/organisms/36330	1	1	-	3s
/data/organisms/7159	1	1	-	-
/data/organisms/100269	1	1	0%	3s
/data/organisms/9031	1	3	0%	4s
/data/organisms/3418650	1	1	-	-
/data/organisms/4952	1	1	-	1m 06s
/data/organisms/5476	1	1	100%	-
/data/organisms/36911	1	1	-	-
/data/organisms/5053	1	1	-	2s
/data/organisms/5858	1	1	-	2s
/data/organisms/646526	1	1	100%	-
/data/assemblies/GCA_006247105_1/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v0-15	1	1	100%	-
/data/organisms/5501	1	2	-	4s
/data/organisms/426098	1	1	-	6s
/data/organisms/60746	1	2	-	2s
/data/organisms/1773	1	1	-	14s
/data/assemblies/GCA_003957565_4/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	2	-	4m 14s
/data/assemblies/GCA_963514095_1	1	2	-	6s
/data/assemblies/GCA_009761425_1	1	1	-	-
/data/assemblies/GCF_014805625_2	1	1	-	4s
/data/priority-pathogens/paramyxoviridae	1	1	-	2s
/data/organisms/5850	1	2	-	2s
/data/assemblies/GCA_002749535_1	1	1	-	2s
/data/assemblies/GCF_004008975_1/workflow-github-com-iwc-workflows-amr-gene-detection-main-versions-v1-1-5	1	1	-	8m 49s
/data/assemblies/GCA_900231805_1	1	1	100%	-
/data/organisms/5821	1	5	-	27s
/data/assemblies/GCA_000826385_1	1	1	-	2s
/data/assemblies/GCA_000826505_1	1	1	-	38s
/data/assemblies/GCF_004008975_1	1	1	-	6s
/data/organisms/GCA_001189475_1	1	1	-	14s
/data/organisms/669	1	1	100%	-
/data/organisms/65661	1	1	-	4s
/data/assemblies/GCF_000008445_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	28s
/data/assemblies/GCF_026262505_1	1	1	-	4m 03s
/data/organisms/5855	1	1	-	5s
/data/assemblies/GCA_000006275_3/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002915635_3	1	1	-	-
/data/assemblies/GCF_000002765_6/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	37s
/data/assemblies/GCA_003957565_4	1	5	-	6s
/data/organisms/5824	1	1	-	11s
/data/assemblies/GCF_000149335_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	6s
/data/organisms/66851	1	1	-	21s
/data/assemblies/GCA_000826345_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	-
/data/assemblies/GCF_000863945_3	1	1	-	19s
/data/assemblies/GCF_900002375_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	13s
/data/assemblies/GCF_000002655_1	1	1	-	21s
/data/assemblies/GCA_002749535_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_014805625_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	2	-	-
/data/organisms/5860	1	1	-	2s
/data/organisms/5059	1	1	-	4m 32s
/data/assemblies/GCA_900248155_1/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-3	1	1	0%	8s
/data/assemblies/GCA_006247105_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCF_001890905_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	3s
/data/assemblies/GCF_964026465_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	100%	-
/data/assemblies/GCF_000008445_1	1	1	-	12s
/data/organisms/59479	1	1	-	9s
/data/assemblies/GCA_000003225_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-2	1	1	100%	-
/data/assemblies/GCA_001430945_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	1m 03s
/data/organisms/746128	1	1	-	3s
/data/organisms/5478	1	1	-	1m 42s
/data/assemblies/GCF_001963095_1	1	1	-	-
/data/assemblies/GCA_027944975_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	8m 13s
/data/assemblies/GCF_000002655_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_904848185_1	1	1	-	5s
/data/organisms/5858	1	1	-	2s
