Page url	Visitors	Pageviews	Bounce rate	Time on Page
/data/assemblies/GCF_000002845_2	5	6	-	-
/data/assemblies/GCF_000864925_1	5	5	100%	-
/data/assemblies/GCA_002759435_3/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	5	5	-	-
/data/organisms/GCA_003013735_1	5	5	-	-
/data/organisms/7160	5	5	100%	-
/data/assemblies/GCA_000826465_1	5	9	100%	-
/data/organisms/GCA_000826245_1	5	5	-	-
/data/assemblies/GCF_000006945_2	5	6	0%	59s
/data/assemblies/GCF_000002415_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	5	6	0%	28m 24s
/data/assemblies/GCA_021020595_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	5	8	100%	-
/data/assemblies/GCA_021653915_1	5	6	100%	-
/data/assemblies/GCA_000385875_2	5	7	-	-
/data/assemblies/GCF_000165345_1	5	14	0%	23m 43s
/data/assemblies/GCF_000864105_1	5	8	100%	-
/data/assemblies/GCA_001990825_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	5	8	33%	28m 55s
/data/organisms/3418604	5	7	0%	-
/data/assemblies/GCA_048771995_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	4	4	-	-
/data/assemblies/GCA_000313815_1	4	5	-	-
/data/organisms/28901	4	8	-	-
/data/assemblies/GCA_000826505_1	4	4	100%	-
/data/assemblies/GCF_000002655_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	4	4	0%	33s
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	4	4	-	-
/data/organisms/278021	4	6	-	-
/data/organisms/GCA_000150785_1	4	4	100%	-
/data/assemblies/GCF_003013715_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	4	6	-	-
/data/assemblies/GCF_000864945_1	4	4	100%	-
/data/assemblies/GCA_006247105_1	4	4	100%	-
/data/organisms/65662	4	4	100%	-
/data/organisms/82521	4	7	100%	-
/data/organisms/GCA_002926055_1	4	4	-	-
/data/organisms/GCA_000826345_1	4	4	-	-
/data/organisms/319629	4	8	0%	11m 31s
/data/organisms/5722	4	4	67%	4m 51s
/data/assemblies/GCA_000149245_3	4	6	-	-
/data/organisms/5059	4	4	-	-
/data/assemblies/GCA_963993115_1	4	5	-	-
/data/assemblies/GCF_001890905_1	4	6	-	-
/data/assemblies/GCF_002204515_2	4	4	100%	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	4	4	100%	-
/data/organisms/5661	4	4	-	-
/data/organisms/10090	4	8	-	-
/data/assemblies/GCA_048771995_1	4	6	-	-
/data/organisms/59729	4	9	-	-
/data/organisms/46125	4	6	100%	-
/data/assemblies/GCF_000864885_1	4	10	100%	-
/data/assemblies/GCA_027944975_1	4	6	100%	-
/data/assemblies/GCF_000851145_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	4	4	0%	7m 02s
/data/assemblies/GCF_004008975_1	4	5	-	-
/data/assemblies/GCF_004769405_1	4	4	100%	-
/data/assemblies/GCF_041930145_1	4	4	100%	-
/data/organisms/5053	4	5	-	-
/data/assemblies/GCF_000005845_2	4	6	-	-
/data/organisms/38527	4	5	-	-
/data/assemblies/GCA_007674295_1	3	3	-	-
/data/assemblies/GCF_000006565_2/custom-workflow	3	7	0%	14s
/data/organisms/GCA_000146045_2	3	3	100%	-
/data/organisms/GCA_008275145_1	3	4	-	-
/data/organisms/7176	3	3	-	-
/data/assemblies/GCF_004770145_1	3	3	100%	-
/data/organisms/5480	3	4	-	-
/data/assemblies/GCA_001636715_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	3	-	-
/data/assemblies/GCF_000864905_1	3	3	100%	-
/data/assemblies/GCA_002749535_1	3	4	-	-
/data/assemblies/GCA_000385855_2	3	4	-	-
/data/organisms/5105	3	5	-	-
/data/organisms/GCA_000149715_2	3	3	-	-
/data/assemblies/GCF_000195955_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	3	-	-
/data/assemblies/GCA_900184105_1	3	3	100%	-
/data/assemblies/GCF_000866645_1	3	3	100%	-
/data/organisms/7175	3	5	0%	2s
/data/assemblies/GCF_006496715_2	3	5	100%	-
/data/organisms/GCA_900497135_1	3	4	100%	-
/data/assemblies/GCF_900002375_2	3	6	-	-
/data/assemblies/GCA_000826345_1	3	3	100%	-
/data/organisms/GCA_021020595_1	3	3	-	-
/data/assemblies/GCF_000313135_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	3	3	100%	-
/data/organisms/GCF_013141755_1	3	3	100%	-
/data/organisms/GCA_000234665_4	3	3	100%	-
/data/priority-pathogens/coccidioides-posadasii	3	4	0%	2s
/data/organisms/760013	3	3	-	-
/data/assemblies/GCA_000826385_1	3	3	100%	-
/data/organisms/5742	3	3	100%	-
/data/assemblies/GCF_000853505_1	3	3	100%	-
/data/organisms/GCA_000002655_1	3	3	-	-
/data/organisms/1220188	3	5	100%	-
/data/assemblies/GCA_002749535_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	4	-	-
/data/assemblies/GCF_022354085_1	3	3	100%	-
/data/organisms/GCA_000826445_1	3	3	-	-
/data/assemblies/GCA_900631975_1	3	3	0%	2s
/data/organisms/GCA_000150145_1	3	4	-	-
/data/assemblies/GCA_002759435_3/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	4	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	3	3	100%	-
/data/assemblies/GCF_000864105_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	4	100%	-
/data/assemblies/GCF_000865085_1	3	3	100%	-
/data/organisms/520	3	3	-	-
/index.html	3	3	100%	-
/data/assemblies/GCF_000091045_1	3	4	100%	-
/data/priority-pathogens/malaria-plasmodium-falciparum	3	4	100%	-
/data/assemblies/GCA_008822115_3/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	3	4	0%	34s
/data/assemblies/GCF_943734665_1	3	3	100%	-
/data/organisms/GCA_000182965_3	3	3	-	-
/data/assemblies/GCA_000826485_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	3	3	-	-
/data/assemblies/GCA_900257145_2	3	3	100%	-
/data/organisms/337050	3	3	100%	-
/data/organisms/688394	3	3	0%	50s
/data/organisms/GCA_000313135_1	3	4	-	-
/data/assemblies/GCF_001343785_1	3	4	0%	6m 38s
/data/assemblies/GCA_000340355_2/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	3	3	67%	23s
/data/assemblies/GCF_000149385_1	3	3	100%	-
/data/organisms/GCA_000002845_2	3	3	100%	-
/data/priority-pathogens/filoviridae-prototype-pathogen-viral-family	3	4	-	-
/data/assemblies/GCA_001636715_1	3	6	-	-
/data/assemblies/GCF_000165345_1/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-2	2	5	-	-
/data/assemblies/GCF_001889945_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	3	-	-
/data/assemblies/GCA_014843625_1	2	5	-	-
/data/assemblies/GCF_001761485_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	3	0%	10s
/data/assemblies/GCA_000826445_1	2	2	100%	-
/data/assemblies/GCF_000002655_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	2	2	-	-
/data/assemblies/GCF_009858895_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	100%	-
/data/assemblies/GCA_900095595_1	2	2	100%	-
/data/assemblies/GCF_000226545_1	2	2	100%	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	2	2	-	-
/data/assemblies/GCA_963514095_1	2	3	-	-
/data/assemblies/GCA_000151295_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	2	-	-
/data/organisms/5037	2	2	-	-
/data/assemblies/GCF_000859885_1	2	4	-	-
/data/assemblies/GCF_000964685_1	2	6	-	-
/data/assemblies/GCA_009761515_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/assemblies/GCF_000864885_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/assemblies/GCA_000313135_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	3	100%	-
/data/organisms/GCA_900097035_1	2	3	50%	8m 36s
/data/organisms/115417	2	2	100%	-
/data/assemblies/GCA_000224905_2	2	3	50%	2m 06s
/data/assemblies/GCF_000313135_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	2	5	-	-
/data/genomes/GCF_000149335_2	2	2	-	-
/data/assemblies/GCA_027943295_1	2	2	100%	-
/data/assemblies/GCF_000865725_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	2	100%	-
/data/organisms/880534	2	2	100%	-
/data/organisms/GCA_900162085_1	2	2	-	-
/data/organisms/5827	2	4	-	-
/data/assemblies/GCF_000864885_1/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v0-15	2	2	100%	-
/data/organisms/5763	2	2	0%	48m 38s
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v0-15	2	2	-	-
/data/priority-pathogens/cryptococcus-neoformans	2	2	-	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	2	5	100%	-
/data/assemblies/GCF_000865665_1	2	2	100%	-
/data/assemblies/GCA_009761515_1	2	3	-	-
/data/organisms/3048448	2	5	100%	-
/data/assemblies/GCF_000865685_1	2	2	100%	-
/data/assemblies/GCF_964026465_1	2	2	100%	-
/data/priority-pathogens/visceral-leishmaniasis-leishmania-donovani-complex	2	2	-	-
/data/organisms/57068	2	2	-	-
/__;!!Mih3wA!HZpgsdaAuwV57XJxJeunIW4J86vCezc-4BuwF0ygO5AHcTmu5PQgTGOTxhM9f3jwu4noDj60orJXXBAS2EDzkJO7Z_kS$	2	2	100%	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-2	2	2	-	-
/data/genomes/GCF_000002415_2	2	3	0%	16s
/data/assemblies/GCF_000165345_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/priority-pathogens/paramyxoviridae-prototype-pathogen-viral-family	2	2	-	-
/data/organisms/5824	2	3	-	-
/data/assemblies/GCA_016904835_1	2	3	-	-
/data/priority-pathogens/mpox	2	6	-	-
/data/assemblies/GCF_001890905_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/assemblies/GCA_902459845_2	2	3	-	-
/data/organisms/32595	2	4	0%	1m 00s
/data/assemblies/GCF_000863525_1	2	2	-	-
/data/assemblies/GCA_900632015_1	2	2	-	-
/data/assemblies/GCA_000826325_1	2	2	100%	-
/data/assemblies/GCF_013267415_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	2	2	-	-
/data/assemblies/GCA_001660665_1	2	3	100%	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	3	50%	2m 53s
/data/assemblies/GCF_014441545_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	6	0%	20m 02s
/data/assemblies/GCF_000865685_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-3	2	2	100%	-
/data/assemblies/GCA_903995115_1	2	2	-	-
/data/priority-pathogens/cryptococcosis-cryptococcus-neoformans	2	3	-	-
/data/organisms/28015	2	2	100%	-
/data/assemblies/GCA_000256705_2	2	2	-	-
/data/organisms/337043	2	3	100%	-
/data/organisms/72011	2	2	-	-
/data/assemblies/GCF_000922675_1	2	2	100%	-
/data/assemblies/GCA_000003225_1	2	2	-	-
/data/organisms/5868	2	3	100%	-
/data/assemblies/GCF_000008865_2	2	2	-	-
/data/organisms/211522	2	2	100%	-
/data/organisms/42374	2	2	0%	-
/data/assemblies/GCA_021020605_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	2	2	-	-
/data/assemblies/GCF_016801865_2	2	3	100%	-
/data/organisms/6526	2	2	100%	-
/data/assemblies/GCA_000826485_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/assemblies/GCA_000150015_2	2	2	100%	-
/data/organisms/3433809	2	2	50%	5s
/data/organisms/511	2	2	100%	-
/data/assemblies/GCA_014843625_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/organisms/GCF_943734635_1	2	2	-	-
/data/assemblies/GCF_004000055_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	4	100%	-
/data/organisms/10255	2	2	-	-
/data/organisms/273372	2	2	0%	-
/data/organisms/GCA_000002765_5	2	2	0%	7m 53s
/data/organisms/5671	2	2	-	-
/data/assemblies/GCF_000861285_1	2	2	100%	-
/data/assemblies/GCF_000002765_6/custom-workflow	2	3	-	-
/data/assemblies/GCF_000277735_2	2	2	100%	-
/data/priority-pathogens/naegleria-fowleri	2	2	-	-
/data/organisms/58291	2	2	-	-
/data/assemblies/GCF_000524495_1	2	2	-	-
/data/assemblies/GCA_900497135_1	2	3	-	-
/data/organisms/GCA_900093555_2)	2	2	100%	-
/data/assemblies/GCF_006496715_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	100%	-
/data/assemblies/GCF_000863945_3	2	2	100%	-
/data/priority-pathogens/phenuiviridae-prototype-pathogen-viral-family	2	2	0%	3m 53s
/data/assemblies/GCA_008275145_1	2	3	-	-
/data/organisms/5858	2	2	-	-
/data/assemblies/GCF_001761485_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	2	3	-	-
/data/organisms/GCA_000826385_1	2	2	-	-
/data/organisms/GCA_002216725_1	2	2	-	-
/data/organisms/42458	2	2	-	-
/data/organisms/659015	2	2	-	-
/data/organisms/GCA_000091045_1	2	3	-	-
/explore/bacteria/Mycobacterium	2	2	100%	-
/data/organisms/11158	2	2	-	-
/data/assemblies/GCF_001889945_1	2	6	-	-
/data/organisms/5860	2	2	-	-
/data/assemblies/GCF_000369945_1	2	2	50%	7s
/data/organisms/3066252	2	2	100%	-
/data/assemblies/GCF_000001405_40/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	2	4	-	-
/data/assemblies/GCA_001990825_1	2	2	-	-
/data/assemblies/GCA_017310585_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	4	-	-
/data/organisms/GCA_000826485_1	2	2	-	-
/data/assemblies/GCF_000209065_1	2	2	-	-
/data/assemblies/GCF_009035845_1	2	2	100%	-
/data/assemblies/GCA_003011985_1	2	2	-	-
/data/organisms/GCA_021020605_1	2	2	-	-
/data/organisms/5821	2	6	-	-
/data/organisms/GCA_000826505_1	2	2	-	-
/data/organisms/68878	2	3	-	-
/data/organisms/65659	2	2	100%	-
/data/assemblies/GCF_001642055_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	3	-	-
/data/assemblies/GCA_016904835_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	2	2	-	-
/data/assemblies/GCF_000315645_1	2	2	100%	-
/data/assemblies/GCA_021020595_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/assemblies/GCA_000826485_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	2	2	100%	-
/data/organisms/97331	2	4	100%	-
/data/assemblies/GCA_000149815_1	2	4	-	-
/data/assemblies/GCF_001761485_1	2	4	0%	11s
/data/assemblies/GCA_027943245_1	2	2	100%	-
/data/organisms/674	2	2	100%	-
/data/assemblies/GCA_002216205_1	2	4	100%	-
/data/assemblies/GCF_000861925_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	100%	-
/data/assemblies/GCA_015245375_1	2	3	-	-
/data/organisms/5741	2	2	-	-
/data/assemblies/GCA_021020595_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	2	-	-
/data/organisms/41068	2	3	-	-
/data/organisms/936053	2	2	-	-
/data/assemblies/GCA_000826405_1	2	2	100%	-
/data/organisms/3066251	2	2	100%	-
/data/assemblies/GCF_030253495_1	2	3	100%	-
/data/assemblies/GCF_013267415_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	2	-	-
/data/assemblies/GCF_014199265_1	1	1	0%	24s
