Page url	Visitors	Pageviews	Bounce rate	Time on Page
/data/assemblies/GCF_030297255_1	1	1	100%	-
/data/assemblies/GCA_000826365_1	1	1	100%	-
/data/assemblies/GCA_001430935_1	1	2	-	-
/data/assemblies/GCA_001636715_1	1	2	-	-
/data/assemblies/GCF_000393015_1/workflow-github-com-iwc-workflows-amr-gene-detection-main-versions-v1-1-6	1	1	-	-
/data/assemblies/GCA_001077455_2	1	1	-	-
/data/assemblies/GCF_002950395_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	2	-	-
/data/assemblies/GCF_900090045_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_000002415_2	1	1	-	-
/data/assemblies/GCF_013267415_1/workflow-github-com-iwc-workflows-amr-gene-detection-main-versions-v1-1-6	1	1	-	-
/data/assemblies/GCA_000385875_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	-
/data/assemblies/GCF_013267415_1/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-3	1	1	-	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002216205_1	1	1	100%	-
/data/assemblies/GCA_000826305_1	1	1	100%	-
/data/assemblies/GCF_000865725_1	1	1	100%	-
/explore/bacteria/Mycobacterium tuberculosis strains	1	1	100%	-
/data/assemblies/GCF_000866645_1	1	1	100%	-
/data/assemblies/GCF_002204515_2	1	1	100%	-
/data/assemblies/GCA_000826465_1	1	4	-	-
/data/assemblies/GCF_014199265_1	1	1	0%	24s
/data/assemblies/GCF_002847465_1	1	1	-	-
/data/assemblies/GCA_001990825_1	1	1	-	-
/data/assemblies/GCF_000149305_1	1	4	-	-
/data/assemblies/GCF_006496715_2	1	1	100%	-
/data/assemblies/GCF_002847485_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	2	-	-
/data/assemblies/GCA_000151295_1/custom-workflow	1	1	-	-
/data/assemblies/GCF_004769665_1	1	1	100%	-
/data/assemblies/GCA_000473445_2/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCF_000853865_1	1	1	100%	-
/data/assemblies/GCF_001642055_1/custom-workflow	1	4	-	-
/data/assemblies/GCF_000005845_2	1	1	-	-
/data/assemblies/GCA_900632005_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	1	1	100%	-
/data/assemblies/GCA_027944975_1/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-2	1	1	-	-
/data/assemblies/GCA_000826465_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	1	1	100%	-
/data/assemblies/GCF_000862805_1	1	1	100%	-
/data/assemblies/GCF_002847465_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_027943245_1	1	1	100%	-
/data/assemblies/GCA_900632055_1	1	1	100%	-
/data/assemblies/GCF_000863525_1	1	1	-	-
/data/assemblies/GCA_900632095_1	1	1	100%	-
/data/assemblies/GCA_000826285_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_017607465_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_002926085_2	1	1	100%	-
/data/priority-pathogens/flaviviridae	1	1	-	-
/data/assemblies/GCF_000835755_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	1	1	100%	-
/data/assemblies/GCA_000826385_1/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-3	1	1	100%	-
/data/assemblies/GCF_000862705_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	2	-	-
/explore/bacteria/Mycobacterium tuberculosis	1	1	100%	-
/data/assemblies/GCA_000151295_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	-	-
/data/assemblies/GCF_000006945_2	1	1	-	-
/data/assemblies/GCF_900097015_1	1	1	100%	-
/data/assemblies/GCF_000864885_1	1	1	-	-
/data/assemblies/GCA_000826265_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	-
/data/assemblies/GCA_900537255_1	1	1	100%	-
/data/assemblies/GCF_003727435_1	1	1	-	-
/data/assemblies/GCA_000387545_2/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-3	1	1	100%	-
/data/assemblies/GCF_000393015_1	1	1	-	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-2	1	1	-	-
/data/assemblies/GCA_000313815_1	1	2	-	-
/data/assemblies/GCA_000256705_2	1	1	-	-
/data/assemblies/GCF_001543175_1	1	1	100%	-
/data/assemblies/GCF_002987345_1/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v0-15	1	1	100%	-
/data/assemblies/GCA_030563865_1/custom-workflow	1	1	-	-
/data/assemblies/GCF_900090045_1	1	1	-	-
/data/assemblies/GCF_000864105_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_000826425_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/priority-pathogens/togaviridae	1	1	-	-
/data/assemblies/GCF_000149925_1	1	1	-	-
/data/assemblies/GCA_000385855_2	1	2	-	-
/data/assemblies/GCF_000864105_1	1	1	-	-
/data/assemblies/GCF_000848505_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_000826265_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_900248155_1	1	1	-	-
/data/assemblies/GCF_000864925_1	1	1	100%	-
/data/assemblies/GCA_001430935_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_000014805_1	1	1	100%	-
/data/assemblies/GCA_001598995_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	2	-	-
/data/assemblies/GCF_000864945_1	1	1	100%	-
/data/assemblies/GCF_000928555_1	1	1	100%	-
/data/assemblies/GCF_000853505_1/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v0-15	1	1	100%	-
/data/assemblies/GCF_009858895_2	1	1	-	-
/data/assemblies/GCF_000861925_1	1	1	-	-
/data/assemblies/GCF_000005845_2/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_900406225_1	1	1	100%	-
/data/assemblies/GCF_000008865_2	1	1	-	-
/data/assemblies/GCF_000848505_1	1	2	-	-
/data/assemblies/GCF_000018225_1	1	1	-	-
/data/assemblies/GCA_001430945_1/custom-workflow	1	3	-	-
/data/assemblies/GCF_000880735_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_003402215_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	100%	-
/data/assemblies/GCF_000006565_2/custom-workflow	1	1	-	-
/data/assemblies/GCF_000002765_6	1	1	-	-
/data/assemblies/GCF_000862705_1	1	1	-	-
/data/assemblies/GCA_001636715_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_000851145_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_000910675_1	1	2	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002759435_3/custom-workflow	1	4	-	-
/data/assemblies/GCA_027944975_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	1	1	-	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	2	-	-
/data/assemblies/GCA_000385875_2/custom-workflow	1	1	-	-
/data/assemblies/GCA_007674295_1	1	1	-	-
/data/assemblies/GCF_002889255_1	1	1	-	-
/data/assemblies/GCF_006496715_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	100%	-
/data/assemblies/GCF_009858895_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCF_004770055_1	1	1	100%	-
/data/assemblies/GCF_001647695_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-3	1	1	-	-
/data/assemblies/GCF_000880735_1	1	1	-	-
/data/assemblies/GCF_000149305_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	4	-	-
/data/assemblies/GCF_004008975_1	1	1	-	-
/data/assemblies/GCA_000826325_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	-
/data/assemblies/GCA_001598995_1	1	1	-	-
/data/assemblies/GCF_001876365_2	1	1	100%	-
/data/assemblies/GCA_000151295_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_000826385_1	1	1	100%	-
/data/assemblies/GCA_002759435_3/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_000826465_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_000826485_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_021653915_1	1	1	100%	-
/data/assemblies/GCA_000151295_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	3	-	-
/data/assemblies/GCA_017310585_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_000910675_1/workflow-github-com-iwc-workflows-generic-non-segmented-viral-variant-calling-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_000473445_2	1	1	-	-
/data/assemblies/GCF_000854845_1/custom-workflow	1	1	-	-
//data/assemblies/GCF_002950395_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_000826445_1	1	1	100%	-
/data/assemblies/GCF_000851145_1	1	1	-	-
/data/assemblies/GCF_000956335_1	1	1	100%	-
/data/assemblies/GCF_002847485_1	1	1	-	-
/data/organisms/2919604	1	1	100%	-
/data/organisms/1773	1	1	-	-
/data/organisms/69004	1	1	-	-
/data/organisms/3052462	1	1	-	-
/data/organisms/3052556	1	1	-	-
/data/organisms/5858	1	1	-	-
/data/organisms/5757	1	1	100%	-
/data/organisms/5742	1	1	100%	-
/jupyterlite/lab/	1	1	100%	-
/data/organisms/333754	1	1	100%	-
/data/organisms/5476	1	1	-	-
/data/organisms/659015	1	1	-	-
/data/organisms/3431483	1	1	-	-
/data/organisms/1351	1	1	-	-
/data/organisms/1866961	1	1	-	-
/data/organisms/3426314	1	2	-	-
/data/organisms/61605	1	2	-	-
/data/organisms/5811	1	1	-	-
/data/organisms/340412	1	1	-	-
/data/organisms/2074759	1	2	-	-
/data/organisms/5297	1	1	-	-
/data/organisms/333767	1	1	100%	-
/data/organisms/7159	1	1	100%	-
/data/organisms/5105	1	2	-	-
/data/organisms/2950023	1	1	-	-
/data/organisms/208452	1	1	100%	-
/data/organisms/5855	1	1	-	-
/data/organisms/3049954	1	1	-	-
/data/organisms/65662	1	1	100%	-
/data/organisms/32595	1	3	0%	2m 01s
/data/organisms/6277	1	1	100%	-
/data/organisms/290746	1	1	100%	-
/data/organisms/520	1	1	-	-
/data/organisms/562	1	2	-	-
/data/organisms/28015	1	1	100%	-
/data/organisms/3418604	1	1	-	-
/data/organisms/29196	1	1	-	-
/data/organisms/287	1	2	-	-
/data/organisms/67680	1	1	-	-
/data/organisms/211522	1	1	100%	-
/data/organisms/670	1	1	100%	-
/data/organisms/6526	1	1	100%	-
/data/organisms/5661	1	1	-	-
/data/organisms/5507	1	1	-	-
/data/organisms/85698	1	1	100%	-
/data/organisms/41068	1	1	-	-
/data/organisms/644	1	1	100%	-
/data/organisms/783	1	2	0%	35s
/data/organisms/3432193	1	1	-	-
/data/organisms/278021	1	2	-	-
/learn	1	1	-	-
/aboutt	1	1	-	-
